antecedents,consequents,support,confidence
frozenset({'수입식물'}),"frozenset({'공중식물', '인테리어식물'})",0.001265136,0.023026316
frozenset({'공중식물'}),"frozenset({'수입식물', '인테리어식물'})",0.001265136,0.03626943
"frozenset({'다육', '야생화'})",frozenset({'공중식물'}),0.001265136,0.189189189
"frozenset({'다육', '공중식물'})",frozenset({'야생화'}),0.001265136,0.4375
"frozenset({'공중식물', '야생화'})",frozenset({'다육'}),0.001265136,0.259259259
frozenset({'다육'}),"frozenset({'공중식물', '야생화'})",0.001265136,0.036842105
frozenset({'야생화'}),"frozenset({'다육', '공중식물'})",0.001265136,0.015730337
frozenset({'공중식물'}),"frozenset({'다육', '야생화'})",0.001265136,0.03626943
"frozenset({'다육', '야생화', '공기정화식물'})",frozenset({'관엽식물'}),0.001265136,0.538461538
"frozenset({'다육', '관엽식물', '공기정화식물'})",frozenset({'야생화'}),0.001265136,0.411764706
"frozenset({'관엽식물', '야생화', '공기정화식물'})",frozenset({'다육'}),0.001265136,0.28
"frozenset({'다육', '관엽식물', '야생화'})",frozenset({'공기정화식물'}),0.001265136,0.7
"frozenset({'다육', '공기정화식물'})","frozenset({'관엽식물', '야생화'})",0.001265136,0.14893617
"frozenset({'야생화', '공기정화식물'})","frozenset({'다육', '관엽식물'})",0.001265136,0.076086957
"frozenset({'관엽식물', '공기정화식물'})","frozenset({'다육', '야생화'})",0.001265136,0.056910569
"frozenset({'다육', '야생화'})","frozenset({'관엽식물', '공기정화식물'})",0.001265136,0.189189189
"frozenset({'다육', '관엽식물'})","frozenset({'야생화', '공기정화식물'})",0.001265136,0.159090909
"frozenset({'관엽식물', '야생화'})","frozenset({'다육', '공기정화식물'})",0.001265136,0.094594595
frozenset({'공기정화식물'}),"frozenset({'다육', '관엽식물', '야생화'})",0.001265136,0.013035382
frozenset({'다육'}),"frozenset({'관엽식물', '야생화', '공기정화식물'})",0.001265136,0.036842105
frozenset({'야생화'}),"frozenset({'다육', '관엽식물', '공기정화식물'})",0.001265136,0.015730337
frozenset({'관엽식물'}),"frozenset({'다육', '야생화', '공기정화식물'})",0.001265136,0.015981735
frozenset({'허브'}),frozenset({'관엽식물'}),0.001084403,0.15
frozenset({'관엽식물'}),frozenset({'허브'}),0.001084403,0.01369863
frozenset({'다육'}),frozenset({'서양란'}),0.001084403,0.031578947
frozenset({'서양란'}),frozenset({'다육'}),0.001084403,0.051282051
frozenset({'동양란'}),frozenset({'서양란'}),0.001084403,0.3
frozenset({'서양란'}),frozenset({'동양란'}),0.001084403,0.051282051
frozenset({'공중식물'}),frozenset({'허브'}),0.001084403,0.031088083
frozenset({'허브'}),frozenset({'공중식물'}),0.001084403,0.15
frozenset({'묘목/조경/관목'}),frozenset({'공중식물'}),0.001084403,0.051282051
frozenset({'공중식물'}),frozenset({'묘목/조경/관목'}),0.001084403,0.031088083
frozenset({'야생화'}),frozenset({nan}),0.001084403,0.013483146
frozenset({nan}),frozenset({'야생화'}),0.001084403,0.352941176
"frozenset({'수생/식충/과실수', '공기정화식물'})",frozenset({'인테리어식물'}),0.001084403,0.315789474
"frozenset({'인테리어식물', '공기정화식물'})",frozenset({'수생/식충/과실수'}),0.001084403,0.057142857
"frozenset({'인테리어식물', '수생/식충/과실수'})",frozenset({'공기정화식물'}),0.001084403,0.3
frozenset({'공기정화식물'}),"frozenset({'인테리어식물', '수생/식충/과실수'})",0.001084403,0.011173184
frozenset({'수생/식충/과실수'}),"frozenset({'인테리어식물', '공기정화식물'})",0.001084403,0.078947368
frozenset({'인테리어식물'}),"frozenset({'수생/식충/과실수', '공기정화식물'})",0.001084403,0.01242236
"frozenset({'인테리어식물', '공기정화식물'})",frozenset({'허브'}),0.001084403,0.057142857
"frozenset({'허브', '공기정화식물'})",frozenset({'인테리어식물'}),0.001084403,0.5
"frozenset({'인테리어식물', '허브'})",frozenset({'공기정화식물'}),0.001084403,0.4
frozenset({'공기정화식물'}),"frozenset({'인테리어식물', '허브'})",0.001084403,0.011173184
frozenset({'인테리어식물'}),"frozenset({'허브', '공기정화식물'})",0.001084403,0.01242236
frozenset({'허브'}),"frozenset({'인테리어식물', '공기정화식물'})",0.001084403,0.15
"frozenset({'수입식물', '공기정화식물'})",frozenset({'흙/마사/스톤'}),0.001084403,0.075
"frozenset({'흙/마사/스톤', '공기정화식물'})",frozenset({'수입식물'}),0.001084403,0.162162162
"frozenset({'수입식물', '흙/마사/스톤'})",frozenset({'공기정화식물'}),0.001084403,0.333333333
frozenset({'공기정화식물'}),"frozenset({'수입식물', '흙/마사/스톤'})",0.001084403,0.011173184
frozenset({'수입식물'}),"frozenset({'흙/마사/스톤', '공기정화식물'})",0.001084403,0.019736842
frozenset({'흙/마사/스톤'}),"frozenset({'수입식물', '공기정화식물'})",0.001084403,0.013574661
"frozenset({'인테리어식물', '야생화'})",frozenset({'허브'}),0.001084403,0.105263158
"frozenset({'인테리어식물', '허브'})",frozenset({'야생화'}),0.001084403,0.4
"frozenset({'허브', '야생화'})",frozenset({'인테리어식물'}),0.001084403,0.428571429
frozenset({'인테리어식물'}),"frozenset({'허브', '야생화'})",0.001084403,0.01242236
frozenset({'야생화'}),"frozenset({'인테리어식물', '허브'})",0.001084403,0.013483146
frozenset({'허브'}),"frozenset({'인테리어식물', '야생화'})",0.001084403,0.15
"frozenset({'수입식물', '야생화'})",frozenset({'공중식물'}),0.001084403,0.142857143
"frozenset({'수입식물', '공중식물'})",frozenset({'야생화'}),0.001084403,0.12
"frozenset({'공중식물', '야생화'})",frozenset({'수입식물'}),0.001084403,0.222222222
frozenset({'수입식물'}),"frozenset({'공중식물', '야생화'})",0.001084403,0.019736842
frozenset({'야생화'}),"frozenset({'수입식물', '공중식물'})",0.001084403,0.013483146
frozenset({'공중식물'}),"frozenset({'수입식물', '야생화'})",0.001084403,0.031088083
"frozenset({'다육', '수입식물'})",frozenset({'야생화'}),0.001084403,0.315789474
"frozenset({'다육', '야생화'})",frozenset({'수입식물'}),0.001084403,0.162162162
"frozenset({'수입식물', '야생화'})",frozenset({'다육'}),0.001084403,0.142857143
frozenset({'다육'}),"frozenset({'수입식물', '야생화'})",0.001084403,0.031578947
frozenset({'수입식물'}),"frozenset({'다육', '야생화'})",0.001084403,0.019736842
frozenset({'야생화'}),"frozenset({'다육', '수입식물'})",0.001084403,0.013483146
"frozenset({'흙/마사/스톤', '영양제/살균제'})",frozenset({'화분'}),0.001084403,0.15
"frozenset({'화분', '영양제/살균제'})",frozenset({'흙/마사/스톤'}),0.001084403,0.857142857
"frozenset({'흙/마사/스톤', '화분'})",frozenset({'영양제/살균제'}),0.001084403,0.139534884
frozenset({'영양제/살균제'}),"frozenset({'흙/마사/스톤', '화분'})",0.001084403,0.075
frozenset({'흙/마사/스톤'}),"frozenset({'화분', '영양제/살균제'})",0.001084403,0.013574661
frozenset({'화분'}),"frozenset({'흙/마사/스톤', '영양제/살균제'})",0.001084403,0.028436019
"frozenset({'기타원예', '영양제/살균제'})",frozenset({'흙/마사/스톤'}),0.001084403,0.6
"frozenset({'흙/마사/스톤', '영양제/살균제'})",frozenset({'기타원예'}),0.001084403,0.15
"frozenset({'기타원예', '흙/마사/스톤'})",frozenset({'영양제/살균제'}),0.001084403,0.1875
frozenset({'영양제/살균제'}),"frozenset({'기타원예', '흙/마사/스톤'})",0.001084403,0.075
frozenset({'기타원예'}),"frozenset({'흙/마사/스톤', '영양제/살균제'})",0.001084403,0.036585366
frozenset({'흙/마사/스톤'}),"frozenset({'기타원예', '영양제/살균제'})",0.001084403,0.013574661
frozenset({'모종'}),frozenset({'관엽식물'}),0.000903669,0.055555556
frozenset({'관엽식물'}),frozenset({'모종'}),0.000903669,0.011415525
frozenset({nan}),frozenset({'관엽식물'}),0.000903669,0.294117647
frozenset({'관엽식물'}),frozenset({nan}),0.000903669,0.011415525
frozenset({'인테리어식물'}),frozenset({'서양란'}),0.000903669,0.010351967
frozenset({'서양란'}),frozenset({'인테리어식물'}),0.000903669,0.042735043
frozenset({'인테리어식물'}),frozenset({'완제품'}),0.000903669,0.010351967
frozenset({'완제품'}),frozenset({'인테리어식물'}),0.000903669,0.11627907
frozenset({'인테리어식물'}),frozenset({'동양란'}),0.000903669,0.010351967
frozenset({'동양란'}),frozenset({'인테리어식물'}),0.000903669,0.25
frozenset({'인테리어식물'}),frozenset({'기타원예'}),0.000903669,0.010351967
frozenset({'기타원예'}),frozenset({'인테리어식물'}),0.000903669,0.030487805
frozenset({'완제품'}),frozenset({'야생화'}),0.000903669,0.11627907
frozenset({'야생화'}),frozenset({'완제품'}),0.000903669,0.011235955
frozenset({'선인장'}),frozenset({'공중식물'}),0.000903669,0.065789474
frozenset({'공중식물'}),frozenset({'선인장'}),0.000903669,0.025906736
frozenset({'선인장'}),frozenset({'흙/마사/스톤'}),0.000903669,0.065789474
frozenset({'흙/마사/스톤'}),frozenset({'선인장'}),0.000903669,0.011312217
frozenset({'묘목/조경/관목'}),frozenset({'허브'}),0.000903669,0.042735043
frozenset({'허브'}),frozenset({'묘목/조경/관목'}),0.000903669,0.125
frozenset({'수입식물'}),frozenset({'화분'}),0.000903669,0.016447368
frozenset({'화분'}),frozenset({'수입식물'}),0.000903669,0.023696682
"frozenset({'화분', '공기정화식물'})",frozenset({'관엽식물'}),0.000903669,0.416666667
"frozenset({'관엽식물', '공기정화식물'})",frozenset({'화분'}),0.000903669,0.040650407
"frozenset({'관엽식물', '화분'})",frozenset({'공기정화식물'}),0.000903669,0.357142857
frozenset({'공기정화식물'}),"frozenset({'관엽식물', '화분'})",0.000903669,0.009310987
frozenset({'화분'}),"frozenset({'관엽식물', '공기정화식물'})",0.000903669,0.023696682
frozenset({'관엽식물'}),"frozenset({'화분', '공기정화식물'})",0.000903669,0.011415525
"frozenset({'인테리어식물', '허브'})",frozenset({'관엽식물'}),0.000903669,0.333333333
"frozenset({'인테리어식물', '관엽식물'})",frozenset({'허브'}),0.000903669,0.084745763
"frozenset({'관엽식물', '허브'})",frozenset({'인테리어식물'}),0.000903669,0.833333333
frozenset({'인테리어식물'}),"frozenset({'관엽식물', '허브'})",0.000903669,0.010351967
frozenset({'허브'}),"frozenset({'인테리어식물', '관엽식물'})",0.000903669,0.125
frozenset({'관엽식물'}),"frozenset({'인테리어식물', '허브'})",0.000903669,0.011415525
"frozenset({'다육', '수입식물'})",frozenset({'관엽식물'}),0.000903669,0.263157895
"frozenset({'다육', '관엽식물'})",frozenset({'수입식물'}),0.000903669,0.113636364
"frozenset({'수입식물', '관엽식물'})",frozenset({'다육'}),0.000903669,0.087719298
frozenset({'다육'}),"frozenset({'수입식물', '관엽식물'})",0.000903669,0.026315789
frozenset({'수입식물'}),"frozenset({'다육', '관엽식물'})",0.000903669,0.016447368
frozenset({'관엽식물'}),"frozenset({'다육', '수입식물'})",0.000903669,0.011415525
"frozenset({'인테리어식물', '공기정화식물'})",frozenset({'흙/마사/스톤'}),0.000903669,0.047619048
"frozenset({'흙/마사/스톤', '공기정화식물'})",frozenset({'인테리어식물'}),0.000903669,0.135135135
"frozenset({'흙/마사/스톤', '인테리어식물'})",frozenset({'공기정화식물'}),0.000903669,0.15625
frozenset({'공기정화식물'}),"frozenset({'흙/마사/스톤', '인테리어식물'})",0.000903669,0.009310987
frozenset({'인테리어식물'}),"frozenset({'흙/마사/스톤', '공기정화식물'})",0.000903669,0.010351967
frozenset({'흙/마사/스톤'}),"frozenset({'인테리어식물', '공기정화식물'})",0.000903669,0.011312217
"frozenset({'선인장', '공기정화식물'})",frozenset({'다육'}),0.000903669,0.277777778
"frozenset({'다육', '공기정화식물'})",frozenset({'선인장'}),0.000903669,0.106382979
"frozenset({'다육', '선인장'})",frozenset({'공기정화식물'}),0.000903669,0.217391304
frozenset({'공기정화식물'}),"frozenset({'다육', '선인장'})",0.000903669,0.009310987
frozenset({'선인장'}),"frozenset({'다육', '공기정화식물'})",0.000903669,0.065789474
frozenset({'다육'}),"frozenset({'선인장', '공기정화식물'})",0.000903669,0.026315789
"frozenset({'다육', '공기정화식물'})",frozenset({'흙/마사/스톤'}),0.000903669,0.106382979
"frozenset({'흙/마사/스톤', '공기정화식물'})",frozenset({'다육'}),0.000903669,0.135135135
"frozenset({'다육', '흙/마사/스톤'})",frozenset({'공기정화식물'}),0.000903669,0.333333333
frozenset({'공기정화식물'}),"frozenset({'다육', '흙/마사/스톤'})",0.000903669,0.009310987
frozenset({'다육'}),"frozenset({'흙/마사/스톤', '공기정화식물'})",0.000903669,0.026315789
frozenset({'흙/마사/스톤'}),"frozenset({'다육', '공기정화식물'})",0.000903669,0.011312217
"frozenset({'다육', '공기정화식물'})",frozenset({'수입식물'}),0.000903669,0.106382979
"frozenset({'수입식물', '공기정화식물'})",frozenset({'다육'}),0.000903669,0.0625
"frozenset({'다육', '수입식물'})",frozenset({'공기정화식물'}),0.000903669,0.263157895
frozenset({'공기정화식물'}),"frozenset({'다육', '수입식물'})",0.000903669,0.009310987
frozenset({'다육'}),"frozenset({'수입식물', '공기정화식물'})",0.000903669,0.026315789
frozenset({'수입식물'}),"frozenset({'다육', '공기정화식물'})",0.000903669,0.016447368
"frozenset({'묘목/조경/관목', '인테리어식물'})",frozenset({'공중식물'}),0.000903669,0.25
"frozenset({'공중식물', '인테리어식물'})",frozenset({'묘목/조경/관목'}),0.000903669,0.135135135
"frozenset({'묘목/조경/관목', '공중식물'})",frozenset({'인테리어식물'}),0.000903669,0.833333333
frozenset({'인테리어식물'}),"frozenset({'묘목/조경/관목', '공중식물'})",0.000903669,0.010351967
frozenset({'묘목/조경/관목'}),"frozenset({'공중식물', '인테리어식물'})",0.000903669,0.042735043
frozenset({'공중식물'}),"frozenset({'묘목/조경/관목', '인테리어식물'})",0.000903669,0.025906736
"frozenset({'인테리어식물', '야생화'})",frozenset({'흙/마사/스톤'}),0.000903669,0.087719298
"frozenset({'흙/마사/스톤', '인테리어식물'})",frozenset({'야생화'}),0.000903669,0.15625
"frozenset({'흙/마사/스톤', '야생화'})",frozenset({'인테리어식물'}),0.000903669,0.192307692
frozenset({'인테리어식물'}),"frozenset({'흙/마사/스톤', '야생화'})",0.000903669,0.010351967
frozenset({'야생화'}),"frozenset({'흙/마사/스톤', '인테리어식물'})",0.000903669,0.011235955
frozenset({'흙/마사/스톤'}),"frozenset({'인테리어식물', '야생화'})",0.000903669,0.011312217
"frozenset({'묘목/조경/관목', '인테리어식물'})",frozenset({'야생화'}),0.000903669,0.25
"frozenset({'인테리어식물', '야생화'})",frozenset({'묘목/조경/관목'}),0.000903669,0.087719298
"frozenset({'묘목/조경/관목', '야생화'})",frozenset({'인테리어식물'}),0.000903669,0.277777778
frozenset({'인테리어식물'}),"frozenset({'묘목/조경/관목', '야생화'})",0.000903669,0.010351967
